artiId;artiNombre;fechaIni;fuenId;fuenNombre;futiId;maximoKg;minimoKg;promedioKg
366;Mayonesa doy pack;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17325;16754;16990
73;Remolacha bogotana;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1280;1200;1267
12;Repollo blanco;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;933;867;900
370;Sal yodada;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;816;800;811
213;Fríjol calima;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4528;4464;4496
135;Mora de Castilla;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5000;3500;4417
371;Salsa de tomate doy pack;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13333;13229;13274
337;Sardinas en lata;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6799;6515;6657
352;Café instantáneo;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;90588;87484;89036
41;Fríjol verde en vaina;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2800;2900
360;Galletas saladas;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10361;10000;10213
86;Naranja Valencia;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1280;1287
329;Sierra entera congelada;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;12000;12333
271;Carne de cerdo, brazo sin hueso;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
274;Carne de cerdo, costilla;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
361;Gelatina;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22708;21302;22170
46;Tomate chonto regional;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2200;2767
148;Tomate de árbol;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2000;2033
275;Carne de cerdo, espinazo;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
277;Carne de cerdo, lomo sin hueso;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;16000;16667
112;Guayaba pera;2020-02-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2000;2100
179;Papa única;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;840;720;780
137;Papaya Maradol;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2600;2700
239;Queso cuajada;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11000;10400;10600
240;Queso doble crema;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;12000;12667
316;Langostino 16-20;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;50000;50000;50000
236;Leche en polvo;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;27778;20899;24450
8;Lechuga Batavia;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2300;2350
86;Naranja Valencia;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1280;1290
325;Pargo rojo platero;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23000;22000;22333
369;Pastas alimenticias;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5583;5271;5458
73;Remolacha bogotana;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1440;1200;1280
12;Repollo blanco;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;667;600;656
15;Repollo morado;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;833;800;822
224;Lenteja importada;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2208;2188;2199
5200;Papa Betina;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;840;720;787
157;Papa capira;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1000;880;945
288;Pechuga de pollo;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8400;7500;8100
67;Pepino cohombro;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1500;1683
141;Pera importada;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6842;6579;6667
370;Sal yodada;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;816;800;811
371;Salsa de tomate doy pack;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13125;12604;12778
79;Limón común valluno;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2700;2950
336;Lomitos de atún en lata;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;30000;29414;29727
289;Pierna pernil con rabadilla;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5000;4600;4867
337;Sardinas en lata;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6922;6711;6816
329;Sierra entera congelada;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;12000;12333
116;Lulo;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3600;2800;3250
38;Arveja verde en vaina pastusa;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4800;4400;4560
207;Arveja verde seca importada;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1840;1907
238;Queso costeño;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;18000;18000
239;Queso cuajada;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10500;10000;10333
46;Tomate chonto regional;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2700;2900
148;Tomate de árbol;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1600;1767
82;Mandarina Arrayana;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2800;2900
175;Papa suprema;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;960;800;885
15;Repollo morado;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;917;750;825
370;Sal yodada;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;816;800;811
341;Manteca;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5300;5035;5125
90;Aguacate papelillo;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4800;4800;4800
57;Ahuyama;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1000;1000;1000
200;Ulluco;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2500;2633
126;Manzana roja importada;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6579;6053;6272
128;Manzana verde importada;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6842;6579;6754
93;Banano criollo;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1278;1278;1278
240;Queso doble crema;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;12000;12000
73;Remolacha bogotana;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1600;1360;1467
12;Repollo blanco;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1067;933;1000
191;Yuca chirosa;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1400;1200;1320
54;Zanahoria;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1200;1233
133;Maracuyá;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4200;4000;4100
69;Pimentón;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2143;1857;2024
144;Piña gold;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2200;2200
55;Zanahoria bogotana;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1500;1333;1375
213;Fríjol calima;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4576;4284;4473
342;Margarina;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17260;17090;17175
366;Mayonesa doy pack;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17149;16820;17027
61;Ajo importado;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11500;11500;11500
283;Alas de pollo con costillar;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5600;5000;5400
41;Fríjol verde en vaina;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3600;3040;3300
135;Mora de Castilla;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3500;3300;3400
352;Café instantáneo;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;93464;93203;93333
288;Pechuga de pollo;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8400;7000;7933
360;Galletas saladas;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10444;10139;10296
263;Carne de res, muchacho;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;17000;17000
266;Carne de res, pecho;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
348;Azúcar sulfitada;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2300;2300
67;Pepino cohombro;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1200;1200
141;Pera importada;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6316;6053;6206
361;Gelatina;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23000;22292;22649
267;Carne de res, punta de anca;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;17000;17667
268;Carne de res, sobrebarriga;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
195;Arracacha amarilla;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2640;2400;2493
201;Arroz de primera;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3520;3360;3427
289;Pierna pernil con rabadilla;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5000;4600;4867
112;Guayaba pera;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1600;1733
19;Cebolla cabezona blanca bogotana;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1354;1000;1149
271;Carne de cerdo, brazo sin hueso;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;13000;14333
69;Pimentón;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2143;2000;2071
144;Piña gold;2020-02-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;2000;2000
43;Habichuela;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4400;3840;4120
362;Harina de trigo;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2072;1904;2008
30;Cebolla junca Aquitania;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2500;2767
354;Chocolate amargo;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22632;22500;22566
65;Chócolo mazorca;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1429;1214;1326
340;Aceite vegetal mezcla;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5900;5200;5527
88;Aguacate común;2020-02-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3500;3000;3200
363;Harina precocida de maíz;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3456;3264;3373
242;Huevo blanco A;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;350;343;346
4;Cilantro;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3500;2750;3167
365;Jugo instantáneo (sobre);2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;26389;25000;25741
315;Corvina, filete congelado nacional;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;36000;36000;36000
100;Curuba;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2800;2967
352;Café instantáneo;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;90654;87320;89521
200;Ulluco;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2500;2783
268;Carne de res, sobrebarriga;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
336;Lomitos de atún en lata;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;29987;29375;29714
116;Lulo;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4200;3000;3633
5200;Papa Betina;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1080;1147
157;Papa capira;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1400;1160;1265
191;Yuca chirosa;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1400;1280;1340
54;Zanahoria;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1200;1600
19;Cebolla cabezona blanca bogotana;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;1667;2066
30;Cebolla junca Aquitania;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4500;4000;4250
82;Mandarina Arrayana;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;3000;3000
55;Zanahoria bogotana;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2167;1333;1813
340;Aceite vegetal mezcla;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5792;5208;5584
354;Chocolate amargo;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22624;22500;22562
65;Chócolo mazorca;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1643;1286;1464
341;Manteca;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5250;5040;5113
126;Manzana roja importada;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6316;6053;6184
175;Papa suprema;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1120;1215
179;Papa única;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1100;1153
88;Aguacate común;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3500;3000;3183
90;Aguacate papelillo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5700;5500;5600
57;Ahuyama;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1000;1033
4;Cilantro;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4500;3500;4000
128;Manzana verde importada;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6842;6842;6842
137;Papaya Maradol;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2700;2500;2633
325;Pargo rojo platero;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;21000;21500
201;Arroz de primera;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3720;3600;3667
315;Corvina, filete congelado nacional;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;32000;30000;30667
100;Curuba;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2600;2833
133;Maracuyá;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4800;4600;4700
342;Margarina;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17260;17060;17160
366;Mayonesa doy pack;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17149;16842;17029
369;Pastas alimenticias;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5583;5333;5479
288;Pechuga de pollo;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8400;7500;8100
61;Ajo importado;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;11800;11967
283;Alas de pollo con costillar;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5600;5000;5400
213;Fríjol calima;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4584;4288;4477
135;Mora de Castilla;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5000;4600;4717
67;Pepino cohombro;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1800;1933
141;Pera importada;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6842;6579;6667
195;Arracacha amarilla;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2720;2747
41;Fríjol verde en vaina;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3360;3200;3280
86;Naranja Valencia;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1500;1675
289;Pierna pernil con rabadilla;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5000;4500;4833
207;Arveja verde seca importada;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1960;1892;1926
360;Galletas saladas;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10444;10222;10324
340;Aceite vegetal mezcla;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5783;5292;5565
88;Aguacate común;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3500;3000;3333
90;Aguacate papelillo;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5800;5600;5725
69;Pimentón;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2571;2000;2333
144;Piña gold;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2100;2167
271;Carne de cerdo, brazo sin hueso;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;13000;14333
361;Gelatina;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23021;22396;22691
57;Ahuyama;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1000;1067
61;Ajo importado;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;12000;12500
274;Carne de cerdo, costilla;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;13000;14333
275;Carne de cerdo, espinazo;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
277;Carne de cerdo, lomo sin hueso;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16000;16000;16000
112;Guayaba pera;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2200;2267
43;Habichuela;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4800;3600;4213
283;Alas de pollo con costillar;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5600;5000;5400
238;Queso costeño;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;18000;18000
279;Carne de cerdo, pernil sin hueso;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
362;Harina de trigo;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2064;1904;1984
363;Harina precocida de maíz;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3480;3264;3384
242;Huevo blanco A;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;350;350;350
195;Arracacha amarilla;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2720;2960
201;Arroz de primera;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3760;3600;3693
239;Queso cuajada;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10400;10000;10133
240;Queso doble crema;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;12000;12000
282;Carne de cerdo, tocino papada;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;8000;8000
252;Carne de res, bola de brazo;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;17000;17667
253;Carne de res, bola de pierna;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;17000;17000
38;Arveja verde en vaina pastusa;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5760;5600;5680
207;Arveja verde seca importada;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1960;1880;1928
73;Remolacha bogotana;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1760;1440;1600
12;Repollo blanco;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1000;867;944
15;Repollo morado;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;967;750;850
370;Sal yodada;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;816;800;811
249;Carne de res, cadera;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;17000;17667
365;Jugo instantáneo (sobre);2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;26389;25000;25741
316;Langostino 16-20;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;46000;45000;45667
236;Leche en polvo;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;27778;20921;24486
371;Salsa de tomate doy pack;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13646;13271;13458
337;Sardinas en lata;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;7284;7167;7225
329;Sierra entera congelada;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;12000;12000
251;Carne de res, costilla;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11000;10600;10867
258;Carne de res, falda;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
8;Lechuga Batavia;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2000;2267
224;Lenteja importada;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2208;2184;2193
348;Azúcar sulfitada;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2320;2360
93;Banano criollo;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1500;1278;1370
46;Tomate chonto regional;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4000;3000;3567
260;Carne de res, lomo fino;2020-03-21T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;22000;22000
