Fecha;Grupo;Producto;Mercado;Precio  por kilogramo
jun-18;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca); 1,785 
jun-18;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca); 2,004 
jun-18;FRUTAS;Lulo;Buenaventura (Valle del Cauca); 2,774 
jun-18;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca); 1,907 
jun-18;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca); 1,563 
jun-18;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca); 4,571 
jun-18;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca); 4,751 
jun-18;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca); 2,244 
jun-18;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca); 3,889 
jun-18;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca); 1,063 
jun-18;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca); 1,500 
jun-18;FRUTAS;Pera importada;Buenaventura (Valle del Cauca); 4,776 
jun-18;FRUTAS;Piña gold;Buenaventura (Valle del Cauca); 1,485 
jun-18;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca); 2,348 
jun-18;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca); 2,281 
jun-18;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca); 617 
jun-18;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca); 691 
jun-18;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Buenaventura (Valle del Cauca); 1,028 
jun-18;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca); 681 
jun-18;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca); 594 
jun-18;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca); 2,772 
jun-18;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca); 1,133 
jun-18;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca); 2,470 
jun-18;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca); 1,661 
jun-18;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca); 5,107 
jun-18;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca); 2,471 
jun-18;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca); 300 
jun-18;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca); 21,657 
jun-18;LACTEOS Y HUEVOS;Queso costeño;Buenaventura (Valle del Cauca); 13,375 
jun-18;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca); 8,822 
jun-18;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca); 10,200 
jun-18;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca); 15,000 
jun-18;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca); 13,417 
jun-18;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca); 9,367 
jun-18;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca); 16,167 
jun-18;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca); 15,000 
jun-18;CARNES;Carne de cerdo, tocino papada;Buenaventura (Valle del Cauca); 7,783 
jun-18;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca); 16,083 
jun-18;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca); 15,617 
jun-18;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca); 16,283 
jun-18;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca); 9,900 
jun-18;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca); 14,000 
jun-18;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca); 20,500 
jun-18;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca); 12,500 
jun-18;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca); 15,750 
jun-18;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca); 14,000 
jun-18;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca); 15,750 
jun-18;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca); 13,583 
jun-18;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca); 7,858 
jun-18;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca); 5,017 
jun-15;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca);20,133
jun-18;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca); 46,000 
jun-18;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca); 17,750 
jun-18;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca); 12,000 
jun-18;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca); 5,163 
jun-18;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca); 1,859 
jun-18;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca); 82,593 
jun-18;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca); 21,973 
jun-18;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca); 11,053 
jun-18;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca); 23,702 
jun-18;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca); 1,643 
jun-18;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca); 2,932 
jun-18;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca); 41,619 
jun-18;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca); 23,516 
jun-18;PROCESADOS;Manteca;Buenaventura (Valle del Cauca); 4,012 
jun-18;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca); 14,142 
jun-18;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca); 1,607 
jun-18;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca); 3,854 
jun-18;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca); 713 
jun-18;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca); 7,032 
jul-18;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca); 800 
jul-18;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca); 4,644 
jul-18;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca); 3,400 
jul-18;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Buenaventura (Valle del Cauca); 895 
jul-18;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Buenaventura (Valle del Cauca); 896 
jul-18;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca); 2,198 
jul-18;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca); 635 
jul-18;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca); 2,167 
jul-18;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca); 2,644 
jul-18;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca); 1,535 
jul-18;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca); 1,819 
jul-18;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca); 974 
jul-18;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca); 2,053 
jul-18;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca); 1,784 
jul-18;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca); 609 
jul-18;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca); 2,352 
jul-18;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca); 879 
jul-18;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Buenaventura (Valle del Cauca); 819 
jul-18;FRUTAS;Aguacate común;Buenaventura (Valle del Cauca); 2,093 
jul-18;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca); 3,111 
jul-18;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca); 1,111 
jul-18;FRUTAS;Curuba;Buenaventura (Valle del Cauca); 2,970 
jul-18;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca); 1,889 
jul-18;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca); 2,000 
jul-18;FRUTAS;Lulo;Buenaventura (Valle del Cauca); 2,844 
jul-18;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca); 1,896 
jul-18;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca); 2,507 
jul-18;FRUTAS;Mango Tommy;Buenaventura (Valle del Cauca); 2,075 
jul-18;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca); 4,805 
jul-18;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca); 4,903 
jul-18;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca); 2,007 
jul-18;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca); 3,937 
jul-18;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca); 1,225 
jul-18;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca); 1,504 
jul-18;FRUTAS;Pera importada;Buenaventura (Valle del Cauca); 4,942 
jul-18;FRUTAS;Piña gold;Buenaventura (Valle del Cauca); 1,480 
jul-18;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca); 2,494 
jul-18;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca); 2,519 
jul-18;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca); 633 
jul-18;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca); 686 
jul-18;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Buenaventura (Valle del Cauca); 859 
jul-18;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca); 696 
jul-18;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca); 633 
jul-18;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca); 2,970 
jul-18;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca); 1,212 
jul-18;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca); 2,456 
jul-18;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca); 1,644 
jul-18;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca); 5,120 
jul-18;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca); 2,488 
jul-18;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca); 304 
jul-18;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca); 21,734 
jul-18;LACTEOS Y HUEVOS;Queso costeño;Buenaventura (Valle del Cauca); 13,260 
jul-18;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca); 8,833 
jul-18;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca); 10,400 
jul-18;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca); 15,000 
jul-18;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca); 13,667 
jul-18;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca); 9,867 
jul-18;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca); 16,667 
jul-18;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca); 15,000 
jul-18;CARNES;Carne de cerdo, tocino papada;Buenaventura (Valle del Cauca); 7,900 
jul-18;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca); 16,333 
jul-18;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca); 15,867 
jul-18;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca); 16,493 
jul-18;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca); 10,000 
jul-18;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca); 14,000 
jul-18;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca); 20,667 
jul-18;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca); 12,500 
jul-18;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca); 16,000 
jul-18;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca); 14,000 
jul-18;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca); 16,667 
jul-18;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca); 13,333 
jul-18;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca); 7,853 
jul-18;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca); 5,013 
jul-15;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca);20,167
jul-18;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca); 46,000 
jul-18;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca); 17,667 
jul-18;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca); 11,667 
jul-18;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca); 5,170 
jul-18;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca); 1,806 
jul-18;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca); 83,455 
jul-18;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca); 22,082 
jul-18;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca); 11,053 
jul-18;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca); 23,646 
jul-18;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca); 1,661 
jul-18;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca); 2,932 
jul-18;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca); 41,369 
jul-18;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca); 23,505 
jul-18;PROCESADOS;Manteca;Buenaventura (Valle del Cauca); 4,003 
jul-18;PROCESADOS;Margarina;Buenaventura (Valle del Cauca); 16,010 
jul-18;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca); 13,854 
jul-18;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca); 1,576 
jul-18;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca); 4,012 
jul-18;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca); 721 
jul-18;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca); 12,419 
jul-18;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca); 6,999 
ago-18;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca); 804 
ago-18;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca); 3,778 
ago-18;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca); 3,400 
ago-18;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Buenaventura (Valle del Cauca); 917 
ago-18;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Buenaventura (Valle del Cauca); 917 
ago-18;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca); 1,994 
ago-18;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca); 926 
ago-18;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca); 2,167 
ago-18;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca); 2,622 
ago-18;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca); 2,356 
ago-18;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca); 1,563 
ago-18;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca); 970 
ago-18;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca); 1,741 
ago-18;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca); 1,893 
ago-18;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca); 741 
ago-18;VERDURAS Y HORTALIZAS;Repollo morado;Buenaventura (Valle del Cauca); 1,097 
ago-18;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca); 1,870 
ago-18;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca); 641 
ago-18;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Buenaventura (Valle del Cauca); 722 
ago-18;FRUTAS;Aguacate común;Buenaventura (Valle del Cauca); 2,204 
ago-18;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca); 3,133 
ago-18;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca); 1,111 
ago-18;FRUTAS;Curuba;Buenaventura (Valle del Cauca); 3,000 
ago-18;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca); 1,748 
ago-18;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca); 2,222 
ago-18;FRUTAS;Lulo;Buenaventura (Valle del Cauca); 2,774 
ago-18;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca); 1,907 
ago-18;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca); 3,000 
ago-18;FRUTAS;Mango Tommy;Buenaventura (Valle del Cauca); 3,000 
ago-18;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca); 4,649 
ago-18;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca); 4,659 
ago-18;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca); 2,585 
ago-18;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca); 3,963 
ago-18;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca); 1,230 
ago-18;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca); 1,522 
ago-18;FRUTAS;Pera importada;Buenaventura (Valle del Cauca); 4,639 
ago-18;FRUTAS;Piña gold;Buenaventura (Valle del Cauca); 1,474 
ago-18;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca); 2,215 
ago-18;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca); 2,593 
ago-18;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca); 653 
ago-18;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca); 726 
ago-18;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Buenaventura (Valle del Cauca); 797 
ago-18;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca); 701 
ago-18;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca); 649 
ago-18;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca); 3,000 
ago-18;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca); 1,378 
ago-18;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca); 2,403 
ago-18;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca); 1,649 
ago-18;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca); 4,972 
ago-18;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca); 2,263 
ago-18;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca); 303 
ago-18;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca); 21,698 
ago-18;LACTEOS Y HUEVOS;Queso costeño;Buenaventura (Valle del Cauca); 13,467 
ago-18;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca); 8,683 
ago-18;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca); 10,333 
ago-18;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca); 15,000 
ago-18;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca); 13,633 
ago-18;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca); 9,817 
ago-18;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca); 16,500 
ago-18;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca); 15,000 
ago-18;CARNES;Carne de cerdo, tocino papada;Buenaventura (Valle del Cauca); 7,925 
ago-18;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca); 16,367 
ago-18;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca); 15,733 
ago-18;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca); 16,433 
ago-18;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca); 10,000 
ago-18;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca); 13,883 
ago-18;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca); 20,583 
ago-18;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca); 12,792 
ago-18;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca); 15,833 
ago-18;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca); 13,967 
ago-18;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca); 16,583 
ago-18;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca); 13,383 
ago-18;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca); 7,825 
ago-18;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca); 5,000 
ago-15;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca);20,000
ago-18;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca); 46,000 
ago-18;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca); 17,667 
ago-18;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca); 11,292 
ago-18;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca); 5,227 
ago-18;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca); 1,714 
ago-18;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca); 82,593 
ago-18;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca); 22,054 
ago-18;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca); 11,051 
ago-18;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca); 23,646 
ago-18;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca); 1,657 
ago-18;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca); 2,922 
ago-18;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca); 41,440 
ago-18;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca); 23,497 
ago-18;PROCESADOS;Manteca;Buenaventura (Valle del Cauca); 4,005 
ago-18;PROCESADOS;Margarina;Buenaventura (Valle del Cauca); 16,010 
ago-18;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca); 13,938 
ago-18;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca); 1,559 
ago-18;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca); 4,135 
ago-18;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca); 721 
ago-18;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca); 12,419 
ago-18;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca); 6,968 
sep-18;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca); 800 
sep-18;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca); 3,717 
sep-18;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca); 2,900 
sep-18;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Buenaventura (Valle del Cauca); 1,268 
sep-18;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Buenaventura (Valle del Cauca); 1,266 
sep-18;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca); 1,967 
sep-18;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca); 1,009 
sep-18;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca); 2,161 
sep-18;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca); 2,600 
sep-18;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca); 2,867 
sep-18;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca); 1,463 
sep-18;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca); 971 
sep-18;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca); 1,345 
sep-18;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca); 1,360 
